5904,4891,3975
6747,4789,4198
5679,4789,4651
4784,5079,4564
4381,5079,4560
4606,5079,4560
5065,5645,4560
5068,6374,4573
5081,6374,4573
5821,6039,4358
6490,6039,4358
5804,4328,4307
4676,4328,4036
3625,3499,3460
3329,2947,3190
3346,2997,3322
2603,2240,3431
1533,1327,2378
830,847,1751
531,599,1015
383,463,719
392,491,458
871,1002,445
2664,2938,687
2664,5904,1171
5219,6747,1628
5934,5679,2284
4940,4784,3390
4618,4381,3390
4638,4606,4178
4638,5065,4178
4725,5068,3916
4725,5081,3916
5229,5821,4398
5229,6490,4379
5263,5804,4414
5263,4676,4467
5392,3625,4107
5602,3329,3909
5718,3346,3673
5718,2603,3280
4756,1533,3829
4756,830,2782
3988,531,2042
3988,383,1255
3551,392,752
3138,871,445
3129,2664,330
3318,2664,348
2097,5219,843
1320,5934,2810
1320,4940,5431
958,4618,6227
958,4638,5612
770,4638,4458
464,4725,4088
499,4725,4495
1026,5229,4714
1769,5229,4737
2126,5263,4762
2649,5263,5442
3257,5392,6255
3768,5602,5866
4037,5718,4185
4091,5718,3202
4217,4756,2836
4042,4756,2519
4123,3988,1818
3783,3988,1173
3790,3551,676
3761,3138,429
3146,3129,340
2950,3318,334
2876,2097,850
3677,1320,2909
2845,1320,5706
1536,958,6422
1071,958,5857
770,770,4823
464,464,4313
499,499,4529
2638,1026,4752
3266,1769,4691
3566,2126,5031
3816,2649,5497
3908,3257,6387
3842,3768,6018
3765,4037,4451
3654,4091,3322
3545,4217,2965
3347,4042,3057
3117,4123,2022
2958,3783,1113
2854,3790,615
2523,3761,389
1596,3146,289
956,2950,305
619,2876,872
488,3677,872
428,2845,872
934,1536,2747
1788,1071,2747
3353,770,2747
4011,464,5268
3356,499,5268
3423,2638,5268
3467,3266,5320
3897,3566,5320
4222,3816,5320
4364,3908,5203
4569,3842,5203
4942,3765,5203
4791,3654,4930
4290,3545,4930
3567,3347,4930
3146,3117,4260
2690,2958,4260
2437,2854,4621
2106,2523,4621
1606,1596,4891
1225,956,4891
746,619,4789
592,488,4789
440,428,5079
443,934,5079
775,1788,5079
1125,3353,5645
1091,4011,6374
1333,3356,6374
1939,3423,6039
2385,3467,6039
2921,3897,4328
3101,4222,4328
3108,4364,3499
3408,4569,2947
3379,4942,2997
3350,4791,2240
3398,4290,1327
2943,3567,847
2828,3146,599
2906,2690,463
2696,2437,491
2837,2106,1002
2236,1606,2938
1237,1225,5904
698,746,6747
698,592,5679
698,440,4784
428,443,4381
428,775,4606
431,1125,5065
818,1091,5068
2693,1333,5081
5041,1939,5821
5832,2385,6490
5038,2921,5804
4425,3101,4676
4425,3108,3625
4035,3408,3329
4245,3379,3346
4581,3350,2603
4723,3398,1533
4877,2943,830
5220,2828,531
6052,2906,383
5706,2696,392
4202,2837,871
3206,2236,2664
2713,1237,2664
2505,698,5219
1930,698,5934
1335,698,4940
694,428,4618
417,428,4638
315,431,4638
305,818,4725
796,2693,4725
2741,5041,5229
5409,5832,5229
6182,5038,5263
6182,4425,5263
5356,4425,5392
5356,4035,5602
4707,4245,5718
4707,4581,5718
4153,4723,4756
4492,4877,4756
4681,5220,3988
4705,6052,3988
4996,5706,3551
5364,4202,3138
6139,3206,3129
5833,2713,3318
4398,2505,2097
3434,1930,1320
2996,1335,1320
3839,694,958
2328,417,958
1482,315,770
826,305,464
452,796,499
364,2741,1026
349,5409,1769
874,6182,2126
2727,6182,2649
5097,5356,3257
5721,5356,3768
5251,4707,4037
4550,4707,4091
4254,4153,4217
4784,4492,4042
5012,4681,4123
5032,4705,3783
5300,4996,3790
5623,5364,3761
5625,6139,3146
5625,5833,2950
5750,4398,2876
4681,3434,3677
3647,2996,2845
3136,3839,1536
3058,2328,1071
2784,1482,770
2461,826,464
1403,452,499
829,364,2638
626,349,3266
389,874,3566
433,2727,3816
841,5097,3908
841,5721,3842
841,5251,3765
1374,4550,3654
1374,4254,3545
1836,4784,3347
2547,5012,3117
3285,5032,2958
3699,5300,2854
4213,5623,2523
4442,5625,1596
4126,5625,956
4476,5750,619
4238,4681,488
4232,3647,428
4088,3136,934
3872,3058,1788
3353,2784,3353
3164,2461,4011
3097,1403,3356
2863,829,3423
2183,626,3467
1532,389,3897
886,433,4222
722,841,4364
370,841,4569
363,841,4942
640,1374,4791
913,1374,4290
1171,1836,3567
2043,2547,3146
2861,3285,2690
3325,3699,2437
3922,4213,2106
4182,4442,1606
4309,4126,1225
4330,4476,746
4514,4238,592
4348,4232,440
4107,4088,443
3870,3872,775
3257,3353,1125
3032,3164,1091
2623,3097,1333
1722,2863,1939
1722,2183,2385
1722,1532,2921
1172,886,3101
1172,722,3108
1172,370,3408
649,363,3379
649,640,3350
397,913,3398
397,1171,2943
257,2043,2828
342,2861,2906
873,3325,2696
2862,3922,2837
5677,4182,2236
6597,4309,1237
5827,4330,698
4634,4514,698
4324,4348,698
4751,4107,428
4752,3870,428
5183,3257,431
6107,3032,818
5991,2623,2693
4167,1722,5041
3220,1722,5832
2853,1722,5038
2804,1172,4425
2038,1172,4425
1183,1172,4035
674,649,4245
392,649,4581
299,397,4723
328,397,4877
328,257,5220
877,342,6052
3021,873,5706
3021,2862,4202
5814,5677,3206
5814,6597,2713
6409,5827,2505
5788,4634,1930
4805,4324,1335
4461,4751,694
4552,4752,417
5096,5183,315
5023,6107,305
5049,5991,796
5444,4167,2741
6319,3220,5409
6021,2853,6182
4365,2804,6182
3367,2038,5356
3139,1183,5356
3115,674,4707
2354,392,4707
1246,299,4153
704,328,4492
453,328,4681
281,877,4705
281,3021,4996
358,3021,5364
358,5814,6139
848,5814,5833
2960,6409,4398
5631,5788,3434
6337,4805,2996
6098,4461,3839
5228,4552,2328
4451,5096,1482
4669,5023,826
4983,5049,452
4990,5444,364
5356,6319,349
5744,6021,874
6673,4365,2727
6010,3367,5097
4473,3139,5721
3410,3115,5251
3319,2354,4550
2851,1246,4254
2217,704,4784
1292,453,5012
669,281,5032
434,281,5300
330,358,5623
330,358,5625
330,848,5625
348,2960,5750
869,5631,4681
2836,6337,3647
5799,6098,3136
5799,5228,3058
6576,4451,2784
6026,4669,2461
4959,4983,1403
4498,4990,829
4820,5356,626
4983,5744,389
4984,6673,433
5293,6010,841
5799,4473,841
6458,3410,841
5996,3319,1374
4580,2851,1374
3723,2217,1836
3127,1292,2547
3123,669,3285
3123,434,3699
2894,330,4213
1524,330,4442
968,330,4126
628,348,4476
471,869,4238
504,2836,4232
937,5799,4088
3044,5799,3872
5607,6576,3353
6221,6026,3164
5772,4959,3097
4866,4498,2863
4526,4820,2183
4980,4983,1532
5265,4984,886
5074,5293,722
5282,5799,370
5632,6458,363
5849,5996,640
5119,4580,913
4314,3723,1171
3872,3127,2043
3370,3123,2861
3356,3123,3325
3834,2894,3922
3401,1524,4182
1643,968,4309
901,628,4330
673,471,4514
462,504,4348
427,937,4107
796,3044,3870
1431,5607,3257
1991,6221,3032
2980,5772,2623
3629,4866,1722
3869,4526,1722
4310,4980,1722
4484,5265,1172
4199,5074,1172
4216,5282,1172
4133,5632,649
4187,5849,649
4049,5119,397
4065,4314,397
3434,3872,257
3057,3370,342
3224,3356,873
3183,3834,2862
2239,3401,5677
1674,1643,6597
1114,901,5827
792,673,4634
486,462,4324
496,427,4751
586,796,4752
984,1431,5183
1373,1991,6107
2021,2980,5991
2809,3629,4167
3470,3869,3220
4131,4310,2853
4321,4484,2804
4425,4199,2038
4369,4216,1183
4340,4133,674
4256,4187,392
4069,4049,299
3799,4065,328
3658,3434,328
4258,3057,877
2985,3224,3021
2334,3183,3021
1386,2239,5814
816,1674,5814
481,1114,6409
340,792,5788
337,486,4805
842,496,4461
2812,586,4552
5572,984,5096
6391,1373,5023
5771,2021,5049
4615,2809,5444
4154,3470,6319
4485,4131,6021
4601,4321,4365
4914,4425,3367
5009,4369,3139
5442,4340,3115
6289,4256,2354
6002,4069,1246
4401,3799,704
3282,3658,453
2807,4258,281
2578,2985,281
1709,2334,358
1709,1386,358
1709,816,848
1016,481,2960
1016,340,5631
1016,337,6337
622,842,6098
622,2812,5228
622,5572,4451
357,6391,4669
357,5771,4983
269,4615,4990
344,4154,5356
344,4485,5744
344,4601,6673
845,4914,6010
2903,5009,4473
5773,5442,3410
6702,6289,3319
6128,6002,2851
4737,4401,2217
4296,3282,1292
4482,2807,669
4482,2578,434
4842,1709,330
4873,1709,330
5137,1709,330
5626,1016,348
5626,1016,869
5626,1016,2836
6590,622,5799
6315,622,5799
4548,622,6576
3360,357,6026
3014,357,4959
2762,269,4498
1995,344,4820
1211,344,4983
1211,344,4984
785,845,5293
785,2903,5799
785,5773,6458
478,6702,5996
478,6128,4580
478,4737,3723
328,4296,3127
328,4482,3123
328,4482,3123
424,4842,2894
424,4873,1524
424,5137,968
1035,5626,628
1035,5626,471
3104,5626,504
3104,6590,937
5944,6315,3044
5944,4548,5607
6447,3360,6221
6447,3014,5772
6447,2762,4866
5899,1995,4526
5899,1211,4980
5100,1211,5265
5100,785,5074
4681,785,5282
5013,785,5632
4911,478,5849
5125,478,5119
5902,478,4314
6026,328,3872
6026,328,3370
6401,328,3356
6401,424,3834
6105,424,3401
6105,424,1643
4617,1035,901
3276,1035,673
2804,3104,462
2815,3104,427
2815,5944,796
2029,5944,1431
2029,6447,1991
1228,6447,2980
1228,6447,3629
1228,5899,3869
832,5899,4310
832,5100,4484
494,5100,4199
494,4681,4216
361,5013,4133
385,4911,4187
929,5125,4049
929,5902,4065
3008,6026,3434
3008,6026,3057
5862,6401,3224
5862,6401,3183
6446,6105,2239
6446,6105,1674
6317,4617,1114
6317,3276,792
5051,2804,486
5051,2815,496
4371,2815,586
4371,2029,984
4684,2029,1373
4917,1228,2021
5105,1228,2809
5175,1228,3470
5635,832,4131
6421,832,4321
6024,494,4425
4752,494,4369
3611,361,4340
3346,385,4256
3198,929,4069
2339,929,3799
1525,3008,3658
888,3008,4258
565,5862,2985
333,5862,2334
333,6446,1386
371,6446,816
371,6317,481
813,6317,340
813,5051,337
2728,5051,842
2728,4371,2812
5187,4371,5572
5187,4684,6391
6031,4917,5771
6031,5105,4615
5379,5175,4154
4541,5635,4485
4323,6421,4601
4660,6024,4914
5074,4752,5009
5096,3611,5442
5096,3346,6289
5341,3198,6002
5640,2339,4401
5937,1525,3282
5362,888,2807
4734,565,2578
3671,333,1709
3321,333,1709
3310,371,1709
3196,371,1016
2094,813,1016
1454,813,1016
873,2728,622
873,2728,622
744,5187,622
585,5187,357
583,6031,357
838,6031,269
1405,5379,344
1996,4541,344
2570,4323,344
3418,4660,845
3737,5074,2903
4175,5096,5773
4280,5096,6702
4457,5341,6128
4826,5640,4737
4332,5937,4296
4569,5362,4482
4192,4734,4482
3901,3671,4842
3608,3321,4873
3546,3310,5137
3513,3196,5626
3156,2094,5626
2632,1454,5626
2539,873,6590
1129,873,6315
771,744,4548
413,585,3360
355,583,3014
500,838,2762
845,1405,1995
1150,1996,1211
1822,2570,1211
2689,3418,785
3463,3737,785
3959,4175,785
4257,4280,478
4182,4457,478
4245,4826,478
4170,4332,328
4720,4569,328
3881,4192,328
4178,3901,424
3730,3608,424
3457,3546,424
2912,3513,1035
2068,3156,1035
1263,2632,3104
661,2539,3104
403,1129,5944
300,771,5944
361,413,6447
361,355,6447
836,500,6447
836,845,5899
2838,1150,5899
5605,1822,5100
5605,2689,5100
6240,3463,4681
5927,3959,5013
4746,4257,4911
4030,4182,5125
4406,4245,5902
4581,4170,6026
4608,4720,6026
4893,3881,6401
5436,4178,6401
6359,3730,6105
6062,3457,6105
4200,2912,4617
3230,2068,3276
2792,1263,2804
2442,661,2815
1752,403,2815
1121,300,2029
701,361,2029
402,361,1228
282,836,1228
345,836,1228
345,2838,832
884,5605,832
884,5605,494
2886,6240,494
5950,5927,361
6827,4746,385
6827,4030,929
6827,4406,929
5865,4581,3008
5865,4608,3008
4883,4893,5862
4883,5436,5862
4267,6359,6446
4644,6062,6446
4965,4200,6317
5102,3230,6317
5152,2792,5051
5510,2442,5051
6593,1752,4371
6022,1121,4371
4095,701,4684
3195,402,4917
3195,282,5105
2874,345,5175
2874,345,5635
2874,884,6421
3512,884,6024
3512,2886,4752
3512,5950,3611
1892,6827,3346
1892,6827,3198
1069,6827,2339
1069,5865,1525
666,5865,888
409,4883,565
296,4883,333
355,4267,333
355,4644,371
851,4965,371
851,5102,813
851,5152,813
2900,5510,2728
2900,6593,2728
2900,6022,5187
2900,4095,5187
5416,3195,6031
5416,3195,6031
5416,2874,5379
5416,2874,4541
6510,2874,4323
6510,3512,4660
6013,3512,5074
6013,3512,5096
5034,1892,5096
5034,1892,5341
5034,1069,5640
4467,1069,5937
4467,666,5362
4775,409,4734
4775,296,3671
5007,355,3321
5026,355,3310
5278,851,3196
5790,851,2094
6698,851,1454
6519,2900,873
4716,2900,873
3664,2900,744
3345,2900,585
3385,5416,583
2499,5416,838
3420,5416,1405
1064,5416,1996
612,6510,2570
360,6510,3418
395,6013,3737
910,6013,4175
2919,5034,4280
5730,5034,4457
6338,5034,4826
6096,4467,4332
4999,4467,4569
4537,4775,4192
4840,4775,3901
5161,5007,3608
5313,5026,3546
5218,5278,3513
5684,5790,3156
6529,6698,2632
6199,6519,2539
4667,4716,1129
3683,3664,771
3247,3345,413
3555,3385,355
3553,2499,500
1755,3420,845
1076,1064,1150
757,612,1822
502,360,2689
458,395,3463
923,910,3959
2810,2919,4257
5387,5730,4182
5387,6338,4245
6364,6096,4170
5370,4999,4720
4834,4537,3881
4638,4840,4178
4931,5161,3730
5399,5313,3457
5518,5218,2912
5597,5684,2068
5945,6529,1263
6165,6199,661
5775,4667,403
4745,3683,300
3705,3247,361
3183,3555,361
3313,3553,836
2869,1755,836
2488,1076,2838
1789,757,5605
997,502,5605
797,458,6240
369,923,5927
342,2810,4746
612,5387,4030
1055,5387,4406
1365,6364,4581
2373,5370,4608
3502,4834,4893
4019,4638,5436
4518,4931,6359
4617,5399,6062
4473,5518,4200
4668,5597,3230
4503,5945,2792
4850,6165,2442
4517,5775,1752
4189,4745,1121
3394,3705,701
3125,3183,402
3386,3313,282
3246,2869,345
2484,2488,345
1789,1789,884
997,997,884
797,797,2886
369,369,5950
342,342,6827
542,612,6827
886,1055,6827
1127,1365,5865
1911,2373,5865
2666,3502,4883
3287,4019,4883
3867,4518,4267
4278,4617,4644
4673,4473,4965
4755,4668,5102
4883,4503,5152
5031,4850,5510
4910,4517,6593
4771,4189,6022
3914,3394,4095
4177,3125,3195
3170,3386,3195
2274,3246,2874
1433,2484,2874
796,1789,2874
521,997,3512
345,797,3512
372,369,3512
868,342,1892
2839,542,1892
5608,886,1069
6562,1127,1069
5631,1911,666
4740,2666,409
4287,3287,296
4651,3867,355
4771,4278,355
4969,4673,851
5007,4755,851
5466,4883,851
6304,5031,2900
5816,4910,2900
4233,4771,2900
3281,3914,2900
2823,4177,5416
2555,3170,5416
1821,2274,5416
1143,1433,5416
700,796,6510
406,521,6510
307,345,6013
385,372,6013
926,868,5034
3015,2839,5034
5840,5608,5034
6440,6562,4467
6052,5631,4467
4913,4740,4775
4436,4287,4775
4779,4651,5007
5132,4771,5026
5034,4969,5278
5018,5007,5790
5714,5466,6698
6651,6304,6519
6136,5816,4716
4281,4233,3664
3374,3281,3345
3023,2823,3385
2865,2555,2499
1971,1821,3420
1213,1143,1064
708,700,612
467,406,360
343,307,395
447,385,910
945,926,2919
2943,3015,5730
5724,5840,6338
6450,6440,6096
6029,6052,4999
4929,4913,4537
4506,4436,4840
4673,4779,5161
4897,5132,5313
4878,5034,5218
5289,5018,5684
5694,5714,6529
6330,6651,6199
6138,6136,4667
4655,4281,3683
3766,3374,3247
3299,3023,3555
2837,2865,3553
1977,1971,1755
1210,1213,1076
693,708,757
394,467,502
394,343,458
322,447,923
390,945,2810
390,2943,5387
896,5724,5387
2863,6450,6364
5460,6029,5370
5460,4929,4834
5460,4506,4638
5801,4673,4931
5801,4897,5399
5801,4878,5518
5423,5289,5597
5423,5694,5945
4839,6330,6165
4839,6138,5775
4365,4655,4745
4365,3766,3705
4693,3299,3183
4693,2837,3313
5009,1977,2869
5009,1210,2488
5009,693,1789
5104,394,997
5104,394,797
5104,322,369
5447,390,342
5447,390,612
5447,896,1055
5861,2863,1365
5861,5460,2373
5861,5460,3502
6587,5460,4019
6587,5801,4518
6587,5801,4617
6060,5801,4473
6060,5423,4668
4746,5423,4503
3430,4839,4850
3123,4839,4517
3816,4365,4189
2423,4365,3394
1642,4693,3125
801,4693,3386
434,5009,3246
333,5009,2484
333,5009,1789
366,5104,997
868,5104,797
2802,5104,369
5426,5447,342
6175,5447,542
5350,5447,886
4778,5861,1127
4517,5861,1911
4954,5861,2666
5189,6587,3287
5206,6587,3867
5563,6587,4278
5890,6060,4673
6066,6060,4755
5292,4746,4883
4534,3430,5031
3808,3123,4910
3206,3816,4771
3216,2423,3914
3001,1642,4177
2423,801,3170
1472,434,2274
882,333,1433
546,333,796
414,366,521
467,868,345
880,2802,372
1431,5426,868
1940,6175,2839
2647,5350,5608
3649,4778,6562
4049,4517,5631
4143,4954,4740
4535,5189,4287
4378,5206,4651
4512,5563,4771
4480,5890,4969
4586,6066,5007
4555,5292,5466
4065,4534,6304
4065,3808,5816
3569,3206,4233
3091,3216,3281
3091,3001,2823
2927,2423,2555
3096,1472,1821
3893,882,1143
1885,546,700
1151,414,406
731,467,307
501,880,385
414,1431,926
652,1940,3015
1055,2647,5840
1309,3649,6440
2002,4049,6052
2733,4143,4913
3602,4535,4436
4317,4378,4779
4636,4512,5132
4399,4480,5034
4186,4586,5018
4186,4555,5714
4255,4065,6651
4255,4065,6136
4255,3569,4281
3962,3091,3374
4073,3091,3023
3999,2927,2865
3726,3096,1971
3726,3893,1213
2872,1885,708
2872,1151,467
2665,731,343
2665,501,447
2802,414,945
1480,652,2943
632,1055,5724
632,1309,6450
405,2002,6029
405,2733,4929
292,3602,4506
292,4317,4673
350,4636,4897
350,4399,4878
879,4186,5289
879,4186,5694
2878,4255,6330
2878,4255,6138
5647,4255,4655
5647,3962,3766
6357,4073,3299
6357,3999,2837
6073,3726,1977
6073,3726,1210
4877,2872,693
4877,2872,394
4350,2665,394
4505,2665,322
4857,2802,390
4900,1480,390
5288,632,896
5814,632,2863
6468,405,5460
6246,405,5460
4747,292,5460
3419,292,5801
2762,350,5801
2457,350,5801
1798,879,5423
1174,879,5423
665,2878,4839
395,2878,4839
321,5647,4365
366,5647,4365
889,6357,4693
2983,6357,4693
5737,6073,5009
6598,6073,5009
6113,4877,5009
4938,4877,5104
4362,4350,5104
4730,4505,5104
4902,4857,5447
4905,4900,5447
5140,5288,5447
5927,5814,5861
6997,6468,5861
6651,6246,5861
5408,4747,6587
3677,3419,6587
3106,2762,6587
3548,2457,6060
2007,1798,6060
1198,1174,4746
676,665,3430
395,395,3123
306,321,3816
381,366,2423
949,889,1642
3028,2983,801
5803,5737,434
6017,6598,333
6205,6113,333
4988,4938,366
4368,4362,868
4634,4730,2802
4675,4902,5426
4699,4905,6175
4699,5140,5350
4699,5927,4778
4975,6997,4517
4975,6651,4954
4975,5408,5189
5434,3677,5206
5434,3106,5563
6584,3548,5890
6584,2007,6066
6584,1198,5292
5982,676,4534
5982,395,3808
5982,306,3206
5982,381,3216
4627,949,3001
4627,3028,2423
4627,5803,1472
4627,6017,882
3205,6205,546
3205,4988,414
3205,4368,467
2938,4634,880
2444,4675,1431
1778,4699,1940
1778,4699,2647
1142,4699,3649
622,4975,4049
622,4975,4143
362,4975,4535
362,5434,4378
362,5434,4512
288,6584,4480
288,6584,4586
288,6584,4555
355,5982,4065
355,5982,4065
932,5982,3569
932,5982,3091
2986,4627,3091
2986,4627,2927
5800,4627,3096
5800,4627,3893
6732,3205,1885
6732,3205,1151
6052,3205,731
5068,2938,501
4790,2444,414
5006,1778,652
4966,1778,1055
5013,1142,1309
5402,622,2002
5784,622,2733
6326,362,3602
6294,362,4317
4692,362,4636
3452,288,4399
3093,288,4186
3271,288,4186
2248,355,4255
1414,355,4255
715,932,4255
431,932,3962
341,2986,4073
409,2986,3999
409,5800,3726
894,5800,3726
894,6732,2872
2795,6732,2872
2795,6052,2665
5356,5068,2665
5356,4790,2802
6038,5006,1480
6038,4966,632
5367,5013,632
5367,5402,405
4694,5784,405
4764,6326,292
4991,6294,292
5428,4692,350
5402,3452,350
5538,3093,879
5521,3271,879
5941,2248,2878
5363,1414,2878
4553,715,5647
3959,431,5647
3611,341,6357
4585,409,6357
3288,409,6073
2272,894,6073
1532,894,4877
963,2795,4877
638,2795,4350
454,5356,4505
449,5356,4857
811,6038,4900
1474,6038,5288
1939,5367,5814
2679,5367,6468
3355,4694,6246
3831,4764,4747
4221,4991,3419
4528,5428,2762
4632,5402,2457
4788,5538,1798
4851,5521,1174
4876,5941,665
4719,5363,395
4448,4553,321
3715,3959,366
3509,3611,889
3442,4585,2983
3854,3288,5737
2315,2272,6598
1655,1532,6113
982,963,4938
581,638,4362
437,454,4730
368,449,4902
512,811,4905
858,1474,5140
1099,1939,5927
1706,2679,6997
2589,3355,6651
2589,3831,5408
3288,4221,3677
3793,4528,3106
4161,4632,3548
4254,4788,2007
4254,4851,1198
4639,4876,676
4708,4719,395
4457,4448,306
4332,3715,381
4077,3509,949
3778,3442,3028
3778,3854,5803
2859,2315,6017
2859,1655,6205
2368,982,4988
1787,581,4368
1787,437,4634
1065,368,4675
1065,512,4699
599,858,4699
599,1099,4699
599,1706,4975
392,2589,4975
392,2589,4975
392,3288,5434
277,3793,5434
277,4161,6584
337,4254,6584
873,4254,6584
873,4639,5982
2866,4708,5982
5655,4457,5982
5655,4332,5982
5655,4077,4627
6670,3778,4627
6670,3778,4627
5970,2859,4627
4570,2859,3205
4246,2368,3205
4518,1787,3205
4782,1787,2938
4757,1065,2444
5011,1065,1778
5490,599,1778
6419,599,1142
6031,599,622
4230,392,622
3266,392,362
2802,392,362
2441,277,362
1647,277,288
1045,337,288
1045,873,288
603,873,355
410,2866,355
410,5655,932
268,5655,932
268,5655,2986
376,6670,2986
376,6670,5800
919,5970,5800
919,4570,6732
2951,4246,6732
2951,4518,6052
5806,4782,5068
5806,4757,4790
5806,5011,5006
6459,5490,4966
6459,6419,5013
6088,6031,5402
6088,4230,5784
6088,3266,6326
4911,2802,6294
4911,2441,4692
4911,1647,3452
4589,1045,3093
4751,1045,3271
5047,603,2248
4982,410,1414
5179,410,715
5752,268,431
6556,268,341
6491,376,409
4753,376,409
3509,919,894
3096,919,894
2636,2951,2795
1926,2951,2795
1587,5806,5356
665,5806,5356
421,5806,6038
298,6459,6038
374,6459,5367
2963,6088,5367
5523,6088,4694
5523,6088,4764
5523,4911,4991
6094,4911,5428
6094,4911,5402
6165,4589,5538
6165,4751,5521
6165,5047,5941
4977,4982,5363
4389,5179,4553
4742,5752,3959
5053,6556,3611
4857,6491,4585
5304,4753,3288
5699,3509,2272
6729,3096,1532
6235,2636,963
4644,1926,638
3517,1587,454
3517,665,449
3517,421,811
2685,298,1474
2685,374,1939
2281,2963,2679
2281,5523,3355
2281,5523,3831
2039,5523,4221
2039,6094,4528
2039,6094,4632
1368,6165,4788
660,6165,4851
660,6165,4876
404,4977,4719
286,4389,4448
286,4742,3715
286,5053,3509
311,4857,3442
311,5304,3854
311,5699,2315
917,6729,1655
917,6235,982
917,4644,581
2950,3517,437
2950,3517,368
2950,3517,512
5457,2685,858
5457,2685,1099
5457,2281,1706
6601,2281,2589
6601,2281,2589
5990,2039,3288
5990,2039,3793
5990,2039,4161
5086,1368,4254
5086,660,4254
5086,660,4639
4615,404,4708
4615,286,4457
4615,286,4332
5147,286,4077
5147,311,3778
5125,311,3778
5125,311,2859
4963,917,2859
4963,917,2368
5270,917,1787
5785,2950,1787
6785,2950,1065
6350,2950,1065
4751,5457,599
3744,5457,599
3414,5457,599
2844,6601,392
2547,6601,392
1483,5990,392
